appointment_id,institution_id,seat_id,seat_level,source_index,title_verbatim,unit_name,person_id,start_date,start_precision,end_date,end_precision,end_date_suppressed,is_current,is_interim,is_interim_legacy,interim_evidence,interim_evidence_quote,interim_override,interim_override_reason,interim_diverges_from_legacy,title_is_compound,converted_to_permanent,linked_permanent_id,predecessor_appointment_id,appointment_seq,is_left_censored,last_verified_date,announcement_date,search_start_date,search_firm,is_internal_hire,source_url
US-PURDUE-UNIVERSITY-D-COLLEGE-OF-EDUCATION-1989-1,US-PURDUE-UNIVERSITY,US-PURDUE-UNIVERSITY-D-COLLEGE-OF-EDUCATION,dean,r1-education-deans.json,Dean,College of Education,P02443,1989-01-01,year,1991-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,Dean,FALSE,,FALSE,FALSE,FALSE,,,1,TRUE,,,,,TRUE,https://education.purdue.edu/about/history-and-mission/
US-UNIVERSITY-OF-ARKANSAS-D-COLLEGE-OF-EDUCATION-AND-HEALTH-PROFESSIONS-1989-10,US-UNIVERSITY-OF-ARKANSAS,US-UNIVERSITY-OF-ARKANSAS-D-COLLEGE-OF-EDUCATION-AND-HEALTH-PROFESSIONS,dean,r1-education-deans.json,Dean,College of Education and Health Professions,P02444,1989-01-01,year,1994-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,Dean,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-ARKANSAS-D-COLLEGE-OF-EDUCATION-AND-HEALTH-PROFESSIONS-1986-9,10,FALSE,,,,,,https://coehp.uark.edu/the-college/history.php
US-UNIVERSITY-OF-CALIFORNIA-BERKELEY-D-BERKELEY-SCHOOL-OF-EDUCATION-1989-5,US-UNIVERSITY-OF-CALIFORNIA-BERKELEY,US-UNIVERSITY-OF-CALIFORNIA-BERKELEY-D-BERKELEY-SCHOOL-OF-EDUCATION,dean,r1-education-deans.json,Dean,Berkeley School of Education,P02445,1989-01-01,year,1996-01-01,year,FALSE,FALSE,FALSE,FALSE,narrative_two_appointments,"Appointed acting dean January 1989, then formal dean.",FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-CALIFORNIA-BERKELEY-D-BERKELEY-SCHOOL-OF-EDUCATION-1983-4,5,FALSE,,,,,,https://bse.berkeley.edu/about-us/bse-history
US-UNIVERSITY-OF-CINCINNATI-D-COLLEGE-OF-EDUCATION-CRIMINAL-JUSTICE-AND-HUMAN-1989-7,US-UNIVERSITY-OF-CINCINNATI,US-UNIVERSITY-OF-CINCINNATI-D-COLLEGE-OF-EDUCATION-CRIMINAL-JUSTICE-AND-HUMAN,dean,r1-education-deans.json,Dean (acting/interim),"College of Education, Criminal Justice, and Human Services",P02446,1989-01-01,year,1990-01-01,year,FALSE,FALSE,TRUE,TRUE,title,Dean (acting/interim),FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-CINCINNATI-D-COLLEGE-OF-EDUCATION-CRIMINAL-JUSTICE-AND-HUMAN-1987-6,7,FALSE,,,,,,https://www.libraries.uc.edu/libraries/arb/collections/university-archives/deanslist.html
US-GEORGE-WASHINGTON-UNIVERSITY-D-COLUMBIAN-COLLEGE-OF-ARTS-AND-SCIENCES-1989-2,US-GEORGE-WASHINGTON-UNIVERSITY,US-GEORGE-WASHINGTON-UNIVERSITY-D-COLUMBIAN-COLLEGE-OF-ARTS-AND-SCIENCES,dean,r1-arts-deans.json,Dean,Columbian College of Arts and Sciences,P02447,1989-01-01,year,1992-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,Dean,FALSE,,FALSE,FALSE,FALSE,,US-GEORGE-WASHINGTON-UNIVERSITY-D-COLUMBIAN-COLLEGE-OF-ARTS-AND-SCIENCES-1956-1,2,FALSE,,,,,,https://library.gwu.edu/columbian-college-arts-and-sciences
US-UNIVERSITY-OF-TEXAS-DALLAS-D-SCHOOL-OF-BEHAVIORAL-AND-BRAIN-SCIENCES-1989-1,US-UNIVERSITY-OF-TEXAS-DALLAS,US-UNIVERSITY-OF-TEXAS-DALLAS-D-SCHOOL-OF-BEHAVIORAL-AND-BRAIN-SCIENCES,dean,r1-arts-deans.json,Dean,School of Behavioral and Brain Sciences,P02448,1989-01-01,year,2015-01-01,year,FALSE,FALSE,FALSE,FALSE,narrative_two_appointments,One or more interim/permanent deans served in the gap between Moore's 2015 departure and Owen's 2023 interim term;,FALSE,,FALSE,FALSE,FALSE,,,1,TRUE,,,,,TRUE,https://news.utdallas.edu/faculty-staff/moore-returns-to-faculty-after-26-years-as-school/
US-UNIVERSITY-OF-MISSOURI-D-SCHOOL-OF-JOURNALISM-1989-1,US-UNIVERSITY-OF-MISSOURI,US-UNIVERSITY-OF-MISSOURI-D-SCHOOL-OF-JOURNALISM,dean,r1-camd-deans.json,Dean,School of Journalism,P02449,1989-01-01,year,2015-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,Dean,FALSE,,FALSE,FALSE,FALSE,,,1,TRUE,,,,,,https://journalism.missouri.edu/position/dean/
US-MISSISSIPPI-STATE-UNIVERSITY-D-COLLEGE-OF-AGRICULTURE-AND-LIFE-SCIENCES-1989-12,US-MISSISSIPPI-STATE-UNIVERSITY,US-MISSISSIPPI-STATE-UNIVERSITY-D-COLLEGE-OF-AGRICULTURE-AND-LIFE-SCIENCES,dean,r1-agschool-deans.json,Dean of the College of Agriculture and Life Sciences,College of Agriculture and Life Sciences,P02450,1989-01-01,year,2001-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,Dean of the College of Agriculture and Life Sciences,FALSE,,FALSE,FALSE,FALSE,,US-MISSISSIPPI-STATE-UNIVERSITY-D-COLLEGE-OF-AGRICULTURE-AND-LIFE-SCIENCES-1970-11,12,FALSE,,,,,,https://www.cals.msstate.edu/cals120.php
US-NORTH-CAROLINA-STATE-UNIVERSITY-D-COLLEGE-OF-NATURAL-RESOURCES-1989-4,US-NORTH-CAROLINA-STATE-UNIVERSITY,US-NORTH-CAROLINA-STATE-UNIVERSITY-D-COLLEGE-OF-NATURAL-RESOURCES,dean,r1-agschool-deans.json,Dean of the School of Forest Resources / College of Natural Resources,College of Natural Resources,P02451,1989-01-01,year,2001-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,Dean of the School of Forest Resources / College of Natural Resources,FALSE,,FALSE,FALSE,FALSE,,US-NORTH-CAROLINA-STATE-UNIVERSITY-D-COLLEGE-OF-NATURAL-RESOURCES-1970-3,4,FALSE,,,,,,https://historicalstate.lib.ncsu.edu/timelines/college-of-natural-resources
US-UNIVERSITY-OF-MINNESOTA-TWIN-CITIES-D-COLLEGE-OF-FOOD-AGRICULTURAL-AND-NATURAL-RESOURC-1989-13,US-UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,US-UNIVERSITY-OF-MINNESOTA-TWIN-CITIES-D-COLLEGE-OF-FOOD-AGRICULTURAL-AND-NATURAL-RESOURC,dean,r1-agschool-deans.json,"Dean of the Institute of Agriculture, Forestry and Home Economics","College of Food, Agricultural and Natural Resource Sciences",P02452,1989-01-01,year,1995-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,"Dean of the Institute of Agriculture, Forestry and Home Economics",FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-MINNESOTA-TWIN-CITIES-D-COLLEGE-OF-FOOD-AGRICULTURAL-AND-NATURAL-RESOURC-1983-12,13,FALSE,,,,,FALSE,https://archives.lib.umn.edu/repositories/14/resources/1656
US-UNIVERSITY-OF-MISSISSIPPI-D-SCHOOL-OF-PHARMACY-1989-5,US-UNIVERSITY-OF-MISSISSIPPI,US-UNIVERSITY-OF-MISSISSIPPI-D-SCHOOL-OF-PHARMACY,dean,r1-pharmacy-deans.json,Dean,School of Pharmacy,P02453,1989-01-01,year,2001-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,Dean,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-MISSISSIPPI-D-SCHOOL-OF-PHARMACY-1971-4,5,FALSE,,,,,,https://pharmacy.olemiss.edu/about/history/
US-IOWA-STATE-UNIVERSITY-D-COLLEGE-OF-VETERINARY-MEDICINE-1989-12,US-IOWA-STATE-UNIVERSITY,US-IOWA-STATE-UNIVERSITY-D-COLLEGE-OF-VETERINARY-MEDICINE,dean,r1-vet-deans.json,,College of Veterinary Medicine,P02454,1989-01-01,year,1992-01-01,year,FALSE,FALSE,FALSE,FALSE,none,,FALSE,,FALSE,FALSE,FALSE,,US-IOWA-STATE-UNIVERSITY-D-COLLEGE-OF-VETERINARY-MEDICINE-1972-11,12,FALSE,,,,,,https://vetmed.iastate.edu/about/history/deans/
US-UNIVERSITY-OF-FLORIDA-D-COLLEGE-OF-VETERINARY-MEDICINE-1989-5,US-UNIVERSITY-OF-FLORIDA,US-UNIVERSITY-OF-FLORIDA-D-COLLEGE-OF-VETERINARY-MEDICINE,dean,r1-vet-deans.json,,College of Veterinary Medicine,P01415,1989-01-01,year,1996-01-01,year,FALSE,FALSE,FALSE,FALSE,none,,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-FLORIDA-D-COLLEGE-OF-VETERINARY-MEDICINE-1988-4,5,FALSE,,,,,TRUE,https://archive.news.ufl.edu/articles/1996/10/new-dean-named-at-uf-college-of-veterinary-medicine.html
US-WASHINGTON-STATE-UNIVERSITY-D-COLLEGE-OF-VETERINARY-MEDICINE-1989-9,US-WASHINGTON-STATE-UNIVERSITY,US-WASHINGTON-STATE-UNIVERSITY-D-COLLEGE-OF-VETERINARY-MEDICINE,dean,r1-vet-deans.json,,College of Veterinary Medicine,P02455,1989-01-01,year,1998-01-01,year,FALSE,FALSE,FALSE,FALSE,none,,FALSE,,FALSE,FALSE,FALSE,,US-WASHINGTON-STATE-UNIVERSITY-D-COLLEGE-OF-VETERINARY-MEDICINE-1983-8,9,FALSE,,,,,TRUE,https://vetmed.wsu.edu/college-deans-through-the-years/
US-UNIVERSITY-OF-CALIFORNIA-LOS-ANGELES-D-GRADUATE-DIVISION-1989-1,US-UNIVERSITY-OF-CALIFORNIA-LOS-ANGELES,US-UNIVERSITY-OF-CALIFORNIA-LOS-ANGELES-D-GRADUATE-DIVISION,dean,r1-grad-deans.json,,Graduate Division,P02456,1989-01-01,year,2010-01-01,year,FALSE,FALSE,FALSE,FALSE,none,,FALSE,,FALSE,FALSE,FALSE,,,1,TRUE,,,,,,https://alumni.ucla.edu/awards/claudia-mitchell-kernan/
US-UNIVERSITY-OF-CALIFORNIA-DAVIS-D-GRADUATE-STUDIES-1989-1,US-UNIVERSITY-OF-CALIFORNIA-DAVIS,US-UNIVERSITY-OF-CALIFORNIA-DAVIS-D-GRADUATE-STUDIES,dean,r1-grad-deans.json,,Graduate Studies,P02457,1989-01-01,year,1996-01-01,year,FALSE,FALSE,FALSE,FALSE,none,,FALSE,,FALSE,FALSE,FALSE,,,1,TRUE,,,,,,https://mrcgreenwood.ucdavis.edu/bio/
US-UNIVERSITY-OF-CALIFORNIA-SANTA-BARBARA-D-GRADUATE-DIVISION-1989-1,US-UNIVERSITY-OF-CALIFORNIA-SANTA-BARBARA,US-UNIVERSITY-OF-CALIFORNIA-SANTA-BARBARA-D-GRADUATE-DIVISION,dean,r1-grad-deans.json,,Graduate Division,P02458,1989-01-01,year,2005-01-01,year,FALSE,FALSE,FALSE,FALSE,none,,FALSE,,FALSE,FALSE,FALSE,,,1,TRUE,,,,,,https://chancellor.ucsb.edu/memos/2005-07-11-dean-charles-li
US-BRIGHAM-YOUNG-UNIVERSITY-D-MARRIOTT-SCHOOL-OF-BUSINESS-1989-1,US-BRIGHAM-YOUNG-UNIVERSITY,US-BRIGHAM-YOUNG-UNIVERSITY-D-MARRIOTT-SCHOOL-OF-BUSINESS,dean,r1-bschool-deans.json,,Marriott School of Business,P02459,1989-09-01,month,1998-06-01,month,FALSE,FALSE,FALSE,FALSE,none,,FALSE,,FALSE,FALSE,FALSE,,,1,TRUE,,,,,TRUE,https://en.wikipedia.org/wiki/List_of_deans_of_the_Marriott_School_of_Business
US-AMERICAN-UNIVERSITY-CENTRAL-1990-2,US-AMERICAN-UNIVERSITY,US-AMERICAN-UNIVERSITY-CENTRAL,president,r1-university-deans.json,President (interim),Office of the President,P01628,1990-01-01,year,1992-01-01,year,FALSE,FALSE,TRUE,TRUE,title,President (interim),FALSE,,FALSE,FALSE,FALSE,,US-AMERICAN-UNIVERSITY-CENTRAL-1980-1,2,FALSE,,,,,TRUE,https://omeka.library.american.edu/s/american-university-history/page/the-last-35-years
US-ARIZONA-STATE-UNIVERSITY-CENTRAL-1990-4,US-ARIZONA-STATE-UNIVERSITY,US-ARIZONA-STATE-UNIVERSITY-CENTRAL,president,r1-university-deans.json,President,Office of the President,P01371,1990-01-01,year,2002-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-ARIZONA-STATE-UNIVERSITY-CENTRAL-1989-3,4,FALSE,,,,,FALSE,https://en.wikipedia.org/wiki/Arizona_State_University
US-BINGHAMTON-UNIVERSITY-CENTRAL-1990-2,US-BINGHAMTON-UNIVERSITY,US-BINGHAMTON-UNIVERSITY-CENTRAL,president,r1-university-deans.json,President,Office of the President,P02460,1990-01-01,year,2010-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-BINGHAMTON-UNIVERSITY-CENTRAL-1975-1,2,FALSE,,,,,FALSE,https://en.wikipedia.org/wiki/Binghamton_University
US-BRANDEIS-UNIVERSITY-CENTRAL-1990-3,US-BRANDEIS-UNIVERSITY,US-BRANDEIS-UNIVERSITY-CENTRAL,president,r1-university-deans.json,President (interim),Office of the President,P02461,1990-01-01,year,1991-01-01,year,FALSE,FALSE,TRUE,TRUE,title,President (interim),FALSE,,FALSE,FALSE,FALSE,,US-BRANDEIS-UNIVERSITY-CENTRAL-1983-2,3,FALSE,,,,,TRUE,https://en.wikipedia.org/wiki/Brandeis_University
US-CUNY-BARUCH-COLLEGE-CENTRAL-1990-2,US-CUNY-BARUCH-COLLEGE,US-CUNY-BARUCH-COLLEGE-CENTRAL,president,r1-university-deans.json,President,Office of the President,P02462,1990-01-01,year,1991-01-01,year,FALSE,FALSE,TRUE,TRUE,narrative_unanchored,Interim president.,TRUE,Interim president.,FALSE,FALSE,FALSE,,US-CUNY-BARUCH-COLLEGE-CENTRAL-1977-1,2,FALSE,,,,,,https://en.wikipedia.org/wiki/Baruch_College
US-CARNEGIE-MELLON-UNIVERSITY-CENTRAL-1990-2,US-CARNEGIE-MELLON-UNIVERSITY,US-CARNEGIE-MELLON-UNIVERSITY-CENTRAL,president,r1-university-deans.json,President,Office of the President,P01873,1990-01-01,year,1997-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-CARNEGIE-MELLON-UNIVERSITY-CENTRAL-1972-1,2,FALSE,,,,,TRUE,https://en.wikipedia.org/wiki/Carnegie_Mellon_University
US-COLORADO-STATE-UNIVERSITY-CENTRAL-1990-5,US-COLORADO-STATE-UNIVERSITY,US-COLORADO-STATE-UNIVERSITY-CENTRAL,president,r1-university-deans.json,President,Office of the President,P02463,1990-01-01,year,2003-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-COLORADO-STATE-UNIVERSITY-CENTRAL-1984-4,5,FALSE,,,,,,https://libguides.colostate.edu/csu-history/presidents
US-IOWA-STATE-UNIVERSITY-CENTRAL-1990-3,US-IOWA-STATE-UNIVERSITY,US-IOWA-STATE-UNIVERSITY-CENTRAL,president,r1-university-deans.json,Acting President,Office of the President,P02285,1990-01-01,year,1991-01-01,year,FALSE,FALSE,TRUE,TRUE,title,Acting President,FALSE,,FALSE,FALSE,FALSE,,US-IOWA-STATE-UNIVERSITY-CENTRAL-1986-2,3,FALSE,,,,,TRUE,https://iowastatedaily.com/153697/news/history-of-past-isu-presidents/
US-JOHNS-HOPKINS-UNIVERSITY-CENTRAL-1990-2,US-JOHNS-HOPKINS-UNIVERSITY,US-JOHNS-HOPKINS-UNIVERSITY-CENTRAL,president,r1-university-deans.json,President,Office of the President,P01918,1990-01-01,year,1995-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-JOHNS-HOPKINS-UNIVERSITY-CENTRAL-1972-1,2,FALSE,,,,,FALSE,https://en.wikipedia.org/wiki/List_of_presidents_of_Johns_Hopkins_University
US-MASSACHUSETTS-INSTITUTE-OF-TECHNOLOGY-CENTRAL-1990-2,US-MASSACHUSETTS-INSTITUTE-OF-TECHNOLOGY,US-MASSACHUSETTS-INSTITUTE-OF-TECHNOLOGY-CENTRAL,president,r1-university-deans.json,President,Office of the President,P02123,1990-01-01,year,2004-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-MASSACHUSETTS-INSTITUTE-OF-TECHNOLOGY-CENTRAL-1980-1,2,FALSE,,,,,FALSE,https://en.wikipedia.org/wiki/List_of_presidents_of_the_Massachusetts_Institute_of_Technology
US-NORTH-CAROLINA-STATE-UNIVERSITY-CENTRAL-1990-5,US-NORTH-CAROLINA-STATE-UNIVERSITY,US-NORTH-CAROLINA-STATE-UNIVERSITY-CENTRAL,president,r1-university-deans.json,Chancellor,Office of the Chancellor,P01525,1990-01-01,year,1998-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,Chancellor,FALSE,,FALSE,FALSE,FALSE,,US-NORTH-CAROLINA-STATE-UNIVERSITY-CENTRAL-1989-4,5,FALSE,,,,,TRUE,https://historicalstate.lib.ncsu.edu/timelines/chancellors-and-presidents
US-OHIO-STATE-UNIVERSITY-CENTRAL-1990-3,US-OHIO-STATE-UNIVERSITY,US-OHIO-STATE-UNIVERSITY-CENTRAL,president,r1-university-deans.json,President,Office of the President,P01580,1990-01-01,year,1997-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-OHIO-STATE-UNIVERSITY-CENTRAL-1981-2,3,FALSE,,,,,FALSE,https://en.wikipedia.org/wiki/President_of_Ohio_State_University
US-PACE-UNIVERSITY-CENTRAL-1990-3,US-PACE-UNIVERSITY,US-PACE-UNIVERSITY-CENTRAL,president,r1-university-deans.json,President,Office of the President,P02464,1990-01-01,year,2000-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-PACE-UNIVERSITY-CENTRAL-1984-2,3,FALSE,,,,,FALSE,https://www.pace.edu/president/university-leadership/former-pace-presidents
US-PENNSYLVANIA-STATE-UNIVERSITY-CENTRAL-1990-3,US-PENNSYLVANIA-STATE-UNIVERSITY,US-PENNSYLVANIA-STATE-UNIVERSITY-CENTRAL,president,r1-university-deans.json,President,Office of the President,P02465,1990-01-01,year,1995-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-PENNSYLVANIA-STATE-UNIVERSITY-CENTRAL-1983-2,3,FALSE,,,,,FALSE,https://en.wikipedia.org/wiki/List_of_presidents_of_the_Pennsylvania_State_University
US-RUTGERS-UNIVERSITY-CENTRAL-1990-3,US-RUTGERS-UNIVERSITY,US-RUTGERS-UNIVERSITY-CENTRAL,president,r1-university-deans.json,President,Office of the President,P02466,1990-01-01,year,2002-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-RUTGERS-UNIVERSITY-CENTRAL-1989-2,3,FALSE,,,,,FALSE,https://en.wikipedia.org/wiki/List_of_presidents_of_Rutgers_University
US-UNIVERSITY-ALBANY-SUNY-CENTRAL-1990-2,US-UNIVERSITY-ALBANY-SUNY,US-UNIVERSITY-ALBANY-SUNY-CENTRAL,president,r1-university-deans.json,President,Office of the President,P02467,1990-01-01,year,1995-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-ALBANY-SUNY-CENTRAL-1977-1,2,FALSE,,,,,FALSE,https://www.albany.edu/president/past-presidents
US-UNIVERSITY-OF-ALABAMA-HUNTSVILLE-CENTRAL-1990-3,US-UNIVERSITY-OF-ALABAMA-HUNTSVILLE,US-UNIVERSITY-OF-ALABAMA-HUNTSVILLE-CENTRAL,president,r1-university-deans.json,Interim President,Office of the President,P02468,1990-01-01,year,1991-01-01,year,FALSE,FALSE,TRUE,TRUE,title,Interim President,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-ALABAMA-HUNTSVILLE-CENTRAL-1988-2,3,FALSE,,,,,,https://en.wikipedia.org/wiki/University_of_Alabama_in_Huntsville
US-UNIVERSITY-OF-CALIFORNIA-BERKELEY-CENTRAL-1990-2,US-UNIVERSITY-OF-CALIFORNIA-BERKELEY,US-UNIVERSITY-OF-CALIFORNIA-BERKELEY-CENTRAL,president,r1-university-deans.json,Chancellor,Office of the Chancellor,P02469,1990-01-01,year,1997-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,Chancellor,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-CALIFORNIA-BERKELEY-CENTRAL-1980-1,2,FALSE,,,,,FALSE,"https://en.wikipedia.org/wiki/List_of_chancellors_of_the_University_of_California,_Berkeley"
US-UNIVERSITY-OF-CONNECTICUT-CENTRAL-1990-3,US-UNIVERSITY-OF-CONNECTICUT,US-UNIVERSITY-OF-CONNECTICUT-CENTRAL,president,r1-university-deans.json,President,Office of the President,P01172,1990-01-01,year,1996-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-CONNECTICUT-CENTRAL-1985-2,3,FALSE,,,,,TRUE,https://president.uconn.edu/history/
US-UNIVERSITY-OF-DELAWARE-CENTRAL-1990-3,US-UNIVERSITY-OF-DELAWARE,US-UNIVERSITY-OF-DELAWARE-CENTRAL,president,r1-university-deans.json,President,Office of the President,P01852,1990-01-01,year,2007-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-DELAWARE-CENTRAL-1987-2,3,FALSE,,,,,FALSE,https://en.wikipedia.org/wiki/University_of_Delaware
US-UNIVERSITY-OF-FLORIDA-CENTRAL-1990-4,US-UNIVERSITY-OF-FLORIDA,US-UNIVERSITY-OF-FLORIDA-CENTRAL,president,r1-university-deans.json,President,Office of the President,P02196,1990-01-01,year,1999-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-FLORIDA-CENTRAL-1989-3,4,FALSE,,,,,FALSE,https://en.wikipedia.org/wiki/University_of_Florida
US-UNIVERSITY-OF-HOUSTON-CENTRAL-1990-5,US-UNIVERSITY-OF-HOUSTON,US-UNIVERSITY-OF-HOUSTON-CENTRAL,president,r1-university-deans.json,President,Office of the President,P02470,1990-01-01,year,1992-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-HOUSTON-CENTRAL-1989-4,5,FALSE,,,,,FALSE,https://en.wikipedia.org/wiki/List_of_presidents_of_the_University_of_Houston
US-UNIVERSITY-OF-ILLINOIS-CHICAGO-CENTRAL-1990-2,US-UNIVERSITY-OF-ILLINOIS-CHICAGO,US-UNIVERSITY-OF-ILLINOIS-CHICAGO-CENTRAL,president,r1-university-deans.json,Chancellor,Office of the Chancellor,P02471,1990-01-01,year,1995-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,Chancellor,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-ILLINOIS-CHICAGO-CENTRAL-1983-1,2,FALSE,,,,,TRUE,https://en.wikipedia.org/wiki/List_of_chancellors_of_the_University_of_Illinois_Chicago
US-UNIVERSITY-OF-NEW-HAMPSHIRE-CENTRAL-1990-3,US-UNIVERSITY-OF-NEW-HAMPSHIRE,US-UNIVERSITY-OF-NEW-HAMPSHIRE-CENTRAL,president,r1-university-deans.json,President,Office of the President,P02472,1990-01-01,year,1996-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-NEW-HAMPSHIRE-CENTRAL-1984-2,3,FALSE,,,,,FALSE,https://en.wikipedia.org/wiki/University_of_New_Hampshire
US-UNIVERSITY-OF-NEW-MEXICO-CENTRAL-1990-5,US-UNIVERSITY-OF-NEW-MEXICO,US-UNIVERSITY-OF-NEW-MEXICO-CENTRAL,president,r1-university-deans.json,President,Office of the President,P02473,1990-01-01,year,1998-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-NEW-MEXICO-CENTRAL-1986-4,5,FALSE,,,,,FALSE,https://en.wikipedia.org/wiki/List_of_University_of_New_Mexico_presidents
US-UNIVERSITY-OF-SOUTH-CAROLINA-CENTRAL-1990-2,US-UNIVERSITY-OF-SOUTH-CAROLINA,US-UNIVERSITY-OF-SOUTH-CAROLINA-CENTRAL,president,r1-university-deans.json,President,Office of the President,P02474,1990-01-01,year,1991-01-01,year,FALSE,FALSE,TRUE,TRUE,narrative_unanchored,Interim,TRUE,Interim,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-SOUTH-CAROLINA-CENTRAL-1977-1,2,FALSE,,,,,TRUE,https://en.wikipedia.org/wiki/List_of_presidents_of_the_University_of_South_Carolina
US-UNIVERSITY-OF-VERMONT-CENTRAL-1990-2,US-UNIVERSITY-OF-VERMONT,US-UNIVERSITY-OF-VERMONT-CENTRAL,president,r1-university-deans.json,President,Office of the President,P02475,1990-01-01,year,1991-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-VERMONT-CENTRAL-1976-1,2,FALSE,,,,,FALSE,https://www.uvm.edu/trustees/former-presidents-university-vermont
US-UNIVERSITY-OF-VIRGINIA-CENTRAL-1990-3,US-UNIVERSITY-OF-VIRGINIA,US-UNIVERSITY-OF-VIRGINIA-CENTRAL,president,r1-university-deans.json,President,Office of the President,P01984,1990-01-01,year,2010-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-UNIVERSITY-OF-VIRGINIA-CENTRAL-1985-2,3,FALSE,,,,,FALSE,https://en.wikipedia.org/wiki/List_of_presidents_of_the_University_of_Virginia
US-VIRGINIA-COMMONWEALTH-UNIVERSITY-CENTRAL-1990-2,US-VIRGINIA-COMMONWEALTH-UNIVERSITY,US-VIRGINIA-COMMONWEALTH-UNIVERSITY-CENTRAL,president,r1-university-deans.json,President,Office of the President,P02476,1990-01-01,year,2009-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,US-VIRGINIA-COMMONWEALTH-UNIVERSITY-CENTRAL-1978-1,2,FALSE,,,,,FALSE,https://en.wikipedia.org/wiki/Virginia_Commonwealth_University
US-AZUSA-PACIFIC-UNIVERSITY-CENTRAL-1990-1,US-AZUSA-PACIFIC-UNIVERSITY,US-AZUSA-PACIFIC-UNIVERSITY-CENTRAL,president,r1-r2public-deans.json,President,Office of the President,P02477,1990-01-01,year,2000-01-01,year,FALSE,FALSE,FALSE,FALSE,title_plain,President,FALSE,,FALSE,FALSE,FALSE,,,1,TRUE,,,,,FALSE,https://www.apu.edu/about/history/
