seat_id,institution_id,seat_level,unit_type,canonical_name,reports_to,reports_to_source_url,reports_to_year_observed,created_year,dissolved_year,predecessor_seat_id
US-ILLINOIS-STATE-UNIVERSITY-D-MENNONITE-COLLEGE-OF-NURSING,US-ILLINOIS-STATE-UNIVERSITY,dean,nursing,Mennonite College of Nursing,,,,1857,,
US-STONY-BROOK-UNIVERSITY-D-SCHOOL-OF-NURSING,US-STONY-BROOK-UNIVERSITY,dean,nursing,School of Nursing,,,,,,
US-UNIVERSITY-OF-CINCINNATI-D-COLLEGE-OF-DESIGN-ARCHITECTURE-ART-AND-PLANNING,US-UNIVERSITY-OF-CINCINNATI,dean,creative_arts,College of Design Architecture Art and Planning (DAAP),,,,,,
US-UNIVERSITY-OF-MIAMI-D-FROST-SCHOOL-OF-MUSIC,US-UNIVERSITY-OF-MIAMI,dean,creative_arts,Frost School of Music,,,,,,
US-UNIVERSITY-OF-CALIFORNIA-SAN-DIEGO-D-DIVISION-OF-GRADUATE-EDUCATION-AND-POSTDOCTORAL,US-UNIVERSITY-OF-CALIFORNIA-SAN-DIEGO,dean,graduate,Division of Graduate Education and Postdoctoral Affairs,,,,,,
US-UNIVERSITY-OF-ILLINOIS-CHICAGO-CENTRAL,US-UNIVERSITY-OF-ILLINOIS-CHICAGO,president,central,Office of the Chancellor,,,,,,
US-WAKE-FOREST-UNIVERSITY-CENTRAL,US-WAKE-FOREST-UNIVERSITY,president,central,Office of the President,,,,1834,,
US-GEORGE-FOX-UNIVERSITY-CENTRAL,US-GEORGE-FOX-UNIVERSITY,president,central,Office of the President,,,,,,
US-NORTHERN-KENTUCKY-UNIVERSITY-CENTRAL,US-NORTHERN-KENTUCKY-UNIVERSITY,president,central,Office of the President,,,,,,
US-SAMFORD-UNIVERSITY-CENTRAL,US-SAMFORD-UNIVERSITY,president,central,Office of the President,,,,,,
US-STOCKTON-UNIVERSITY-CENTRAL,US-STOCKTON-UNIVERSITY,president,central,Office of the President,,,,1969,,
US-UNIVERSITY-OF-FINDLAY-CENTRAL,US-UNIVERSITY-OF-FINDLAY,president,central,Office of the President,,,,1882,,
US-TEXAS-A-AND-M-UNIVERSITY-PROVOST,US-TEXAS-A-AND-M-UNIVERSITY,provost,central,Office of the Provost,,,,,,
US-UNIVERSITY-OF-CALIFORNIA-BERKELEY-D-HAAS-SCHOOL-OF-BUSINESS,US-UNIVERSITY-OF-CALIFORNIA-BERKELEY,dean,business,Haas School of Business,,,,,,
US-UNIVERSITY-OF-ROCHESTER-D-SIMON-BUSINESS-SCHOOL,US-UNIVERSITY-OF-ROCHESTER,dean,business,Simon Business School,,,,,,
US-UNIVERSITY-OF-IDAHO-D-UNIVERSITY-OF-IDAHO-COLLEGE-OF-LAW,US-UNIVERSITY-OF-IDAHO,dean,law,University of Idaho College of Law,,,,,,
US-DUKE-UNIVERSITY-D-PRATT-SCHOOL-OF-ENGINEERING,US-DUKE-UNIVERSITY,dean,engineering,Pratt School of Engineering,,,,,,
US-MONTANA-STATE-UNIVERSITY-D-NORM-ASBJORNSON-COLLEGE-OF-ENGINEERING,US-MONTANA-STATE-UNIVERSITY,dean,engineering,Norm Asbjornson College of Engineering,,,,,,
US-UNIVERSITY-OF-ALABAMA-D-COLLEGE-OF-ENGINEERING,US-UNIVERSITY-OF-ALABAMA,dean,engineering,College of Engineering,,,,,,
US-UNIVERSITY-OF-ARKANSAS-D-COLLEGE-OF-ENGINEERING,US-UNIVERSITY-OF-ARKANSAS,dean,engineering,College of Engineering,,,,,,
US-UNIVERSITY-OF-CALIFORNIA-DAVIS-D-COLLEGE-OF-ENGINEERING,US-UNIVERSITY-OF-CALIFORNIA-DAVIS,dean,engineering,College of Engineering,,,,,,
US-UNIVERSITY-OF-CALIFORNIA-SANTA-BARBARA-D-COLLEGE-OF-ENGINEERING,US-UNIVERSITY-OF-CALIFORNIA-SANTA-BARBARA,dean,engineering,College of Engineering,,,,,,
US-JOHNS-HOPKINS-UNIVERSITY-D-SCHOOL-OF-NURSING,US-JOHNS-HOPKINS-UNIVERSITY,dean,nursing,School of Nursing,,,,,,
US-OHIO-STATE-UNIVERSITY-D-COLLEGE-OF-NURSING,US-OHIO-STATE-UNIVERSITY,dean,nursing,College of Nursing,,,,,,
US-UNIVERSITY-OF-ILLINOIS-URBANA-CHAMPAIGN-CENTRAL,US-UNIVERSITY-OF-ILLINOIS-URBANA-CHAMPAIGN,president,central,Office of the Chancellor,,,,,,
US-ALBERT-EINSTEIN-COLLEGE-OF-MEDICINE-CENTRAL,US-ALBERT-EINSTEIN-COLLEGE-OF-MEDICINE,president,central,Office of the Dean,,,,1955,,
US-BALL-STATE-UNIVERSITY-CENTRAL,US-BALL-STATE-UNIVERSITY,president,central,Office of the President,,,,1918,,
US-CALIFORNIA-STATE-UNIVERSITY-SACRAMENTO-CENTRAL,US-CALIFORNIA-STATE-UNIVERSITY-SACRAMENTO,president,central,Office of the President,,,,1947,,
US-CLARK-UNIVERSITY-CENTRAL,US-CLARK-UNIVERSITY,president,central,Office of the President,,,,1887,,
US-FORDHAM-UNIVERSITY-CENTRAL,US-FORDHAM-UNIVERSITY,president,central,Office of the President,,,,1841,,
US-MORGAN-STATE-UNIVERSITY-CENTRAL,US-MORGAN-STATE-UNIVERSITY,president,central,Office of the President,,,,1867,,
US-ROWAN-UNIVERSITY-CENTRAL,US-ROWAN-UNIVERSITY,president,central,Office of the President,,,,1923,,
US-RUSH-UNIVERSITY-CENTRAL,US-RUSH-UNIVERSITY,president,central,Office of the President,,,,1972,,
US-SOUTHERN-CONNECTICUT-STATE-UNIVERSITY-CENTRAL,US-SOUTHERN-CONNECTICUT-STATE-UNIVERSITY,president,central,Office of the President,,,,1893,,
US-SUNY-COLLEGE-OF-ENVIRONMENTAL-SCIENCE-AND-FORESTRY-CENTRAL,US-SUNY-COLLEGE-OF-ENVIRONMENTAL-SCIENCE-AND-FORESTRY,president,central,Office of the President,,,,1911,,
US-CLARKE-UNIVERSITY-CENTRAL,US-CLARKE-UNIVERSITY,president,central,Office of the President,,,,1843,,
US-EASTERN-KENTUCKY-UNIVERSITY-CENTRAL,US-EASTERN-KENTUCKY-UNIVERSITY,president,central,Office of the President,,,,,,
US-PONTIFICAL-CATHOLIC-UNIVERSITY-OF-PUERTO-RICO-PONCE-CENTRAL,US-PONTIFICAL-CATHOLIC-UNIVERSITY-OF-PUERTO-RICO-PONCE,president,central,Office of the President,,,,,,
US-SAINT-MARYS-UNIVERSITY-OF-MINNESOTA-CENTRAL,US-SAINT-MARYS-UNIVERSITY-OF-MINNESOTA,president,central,Office of the President,,,,,,
US-ST-CATHERINE-UNIVERSITY-CENTRAL,US-ST-CATHERINE-UNIVERSITY,president,central,Office of the President,,,,,,
US-WILKES-UNIVERSITY-CENTRAL,US-WILKES-UNIVERSITY,president,central,Office of the President,,,,,,
US-GEORGE-WASHINGTON-UNIVERSITY-PROVOST,US-GEORGE-WASHINGTON-UNIVERSITY,provost,central,Office of the Provost,,,,,,
US-PENNSYLVANIA-STATE-UNIVERSITY-PROVOST,US-PENNSYLVANIA-STATE-UNIVERSITY,provost,central,Office of the Executive Vice President and Provost,,,,,,
US-UNIVERSITY-OF-CALIFORNIA-DAVIS-PROVOST,US-UNIVERSITY-OF-CALIFORNIA-DAVIS,provost,central,Office of the Provost and Executive Vice Chancellor,,,,,,
US-UNIVERSITY-OF-CALIFORNIA-SANTA-BARBARA-PROVOST,US-UNIVERSITY-OF-CALIFORNIA-SANTA-BARBARA,provost,central,Office of the Executive Vice Chancellor and Provost,,,,,,
US-UNIVERSITY-OF-IDAHO-PROVOST,US-UNIVERSITY-OF-IDAHO,provost,central,Office of the Provost and Executive Vice President,,,,,,
US-UNIVERSITY-OF-TENNESSEE-KNOXVILLE-PROVOST,US-UNIVERSITY-OF-TENNESSEE-KNOXVILLE,provost,central,Office of the Provost,,,,,,
US-COLLEGE-OF-CHARLESTON-D-SCHOOL-OF-BUSINESS,US-COLLEGE-OF-CHARLESTON,dean,business,School of Business,,,,,,
US-KANSAS-STATE-UNIVERSITY-D-COLLEGE-OF-BUSINESS-ADMINISTRATION,US-KANSAS-STATE-UNIVERSITY,dean,business,College of Business Administration,,,,,,
US-DARTMOUTH-COLLEGE-D-THAYER-SCHOOL-OF-ENGINEERING,US-DARTMOUTH-COLLEGE,dean,engineering,Thayer School of Engineering,,,,,,
US-FLORIDA-INTERNATIONAL-UNIVERSITY-D-COLLEGE-OF-ENGINEERING-AND-COMPUTING,US-FLORIDA-INTERNATIONAL-UNIVERSITY,dean,engineering,College of Engineering and Computing,,,,,,
US-GEORGE-MASON-UNIVERSITY-D-VOLGENAU-SCHOOL-OF-ENGINEERING,US-GEORGE-MASON-UNIVERSITY,dean,engineering,Volgenau School of Engineering,,,,,,
US-STANFORD-UNIVERSITY-D-SCHOOL-OF-ENGINEERING,US-STANFORD-UNIVERSITY,dean,engineering,School of Engineering,,,,,,
US-TEXAS-A-AND-M-UNIVERSITY-D-COLLEGE-OF-ENGINEERING,US-TEXAS-A-AND-M-UNIVERSITY,dean,engineering,College of Engineering,,,,,,
US-UNIVERSITY-OF-NOTRE-DAME-D-COLLEGE-OF-ENGINEERING,US-UNIVERSITY-OF-NOTRE-DAME,dean,engineering,College of Engineering,,,,,,
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA-D-VITERBI-SCHOOL-OF-ENGINEERING,US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,dean,engineering,Viterbi School of Engineering,,,,,,
US-UNIVERSITY-OF-VIRGINIA-D-SCHOOL-OF-ENGINEERING-AND-APPLIED-SCIENCE,US-UNIVERSITY-OF-VIRGINIA,dean,engineering,School of Engineering and Applied Science,,,,,,
US-UNIVERSITY-OF-MEMPHIS-D-LOEWENBERG-COLLEGE-OF-NURSING,US-UNIVERSITY-OF-MEMPHIS,dean,nursing,Loewenberg College of Nursing,,,,,,
US-FLORIDA-AGRICULTURAL-AND-MECHANICAL-UNIVERSITY-CENTRAL,US-FLORIDA-AGRICULTURAL-AND-MECHANICAL-UNIVERSITY,president,central,Office of the President,,,,1887,,
US-ICAHN-SCHOOL-OF-MEDICINE-MOUNT-SINAI-CENTRAL,US-ICAHN-SCHOOL-OF-MEDICINE-MOUNT-SINAI,president,central,Icahn School of Medicine at Mount Sinai,,,,1963,,
US-IDAHO-STATE-UNIVERSITY-CENTRAL,US-IDAHO-STATE-UNIVERSITY,president,central,Office of the President,,,,1901,,
US-LONG-ISLAND-UNIVERSITY-CENTRAL,US-LONG-ISLAND-UNIVERSITY,president,central,Office of the President,,,,1926,,
US-SOUTH-DAKOTA-STATE-UNIVERSITY-CENTRAL,US-SOUTH-DAKOTA-STATE-UNIVERSITY,president,central,Office of the President,,,,1881,,
US-WESTERN-MICHIGAN-UNIVERSITY-CENTRAL,US-WESTERN-MICHIGAN-UNIVERSITY,president,central,Office of the President,,,,1903,,
US-ADELPHI-UNIVERSITY-CENTRAL,US-ADELPHI-UNIVERSITY,president,central,Office of the President,,,,1896,,
US-ALBIZU-UNIVERSITY-MIAMI-CENTRAL,US-ALBIZU-UNIVERSITY-MIAMI,president,central,Office of the President,,,,1980,,
US-BRENAU-UNIVERSITY-CENTRAL,US-BRENAU-UNIVERSITY,president,central,Office of the President,,,,,,
US-DRAKE-UNIVERSITY-CENTRAL,US-DRAKE-UNIVERSITY,president,central,Office of the President,,,,,,
US-LESLEY-UNIVERSITY-CENTRAL,US-LESLEY-UNIVERSITY,president,central,Office of the President,,,,,,
US-MARY-BALDWIN-UNIVERSITY-CENTRAL,US-MARY-BALDWIN-UNIVERSITY,president,central,Office of the President,,,,,,
US-MASTERS-UNIVERSITY-AND-SEMINARY-CENTRAL,US-MASTERS-UNIVERSITY-AND-SEMINARY,president,central,Office of the President,,,,1927,,
US-UNIVERSITY-OF-LA-VERNE-CENTRAL,US-UNIVERSITY-OF-LA-VERNE,president,central,Office of the President,,,,,,
US-UNIVERSITY-OF-PIKEVILLE-CENTRAL,US-UNIVERSITY-OF-PIKEVILLE,president,central,Office of the President,,,,,,
US-NORTH-DAKOTA-STATE-UNIVERSITY-PROVOST,US-NORTH-DAKOTA-STATE-UNIVERSITY,provost,central,Office of the Provost,,,,,,
US-OREGON-STATE-UNIVERSITY-PROVOST,US-OREGON-STATE-UNIVERSITY,provost,central,Office of the Provost,,,,,,
US-TEXAS-TECH-UNIVERSITY-PROVOST,US-TEXAS-TECH-UNIVERSITY,provost,central,Office of the Provost,,,,,,
US-UNIVERSITY-OF-TEXAS-AUSTIN-PROVOST,US-UNIVERSITY-OF-TEXAS-AUSTIN,provost,central,Office of the Executive Vice President and Provost,,,,,,
US-VANDERBILT-UNIVERSITY-PROVOST,US-VANDERBILT-UNIVERSITY,provost,central,Office of the Provost,,,,,,
US-WEST-VIRGINIA-UNIVERSITY-PROVOST,US-WEST-VIRGINIA-UNIVERSITY,provost,central,Office of the Provost,,,,,,
US-LOUISIANA-STATE-UNIVERSITY-D-E-J-OURSO-COLLEGE-OF-BUSINESS,US-LOUISIANA-STATE-UNIVERSITY,dean,business,E.J. Ourso College of Business,,,,,,
US-UNIVERSITY-OF-DELAWARE-D-ALFRED-LERNER-COLLEGE-OF-BUSINESS-AND-ECONOMICS,US-UNIVERSITY-OF-DELAWARE,dean,business,Alfred Lerner College of Business and Economics,,,,,,
US-CORNELL-UNIVERSITY-D-COLLEGE-OF-ENGINEERING,US-CORNELL-UNIVERSITY,dean,engineering,College of Engineering,,,,,,
US-TEXAS-TECH-UNIVERSITY-D-WHITACRE-COLLEGE-OF-ENGINEERING,US-TEXAS-TECH-UNIVERSITY,dean,engineering,Whitacre College of Engineering,,,,,,
US-UNIVERSITY-OF-CALIFORNIA-IRVINE-D-HENRY-SAMUELI-SCHOOL-OF-ENGINEERING,US-UNIVERSITY-OF-CALIFORNIA-IRVINE,dean,engineering,Henry Samueli School of Engineering,,,,,,
US-UNIVERSITY-OF-CALIFORNIA-LOS-ANGELES-D-JONATHAN-AND-KARIN-FIELDING-SCHOOL-OF-PUBLIC-HEA,US-UNIVERSITY-OF-CALIFORNIA-LOS-ANGELES,dean,public_health,Jonathan and Karin Fielding School of Public Health,,,,,,
US-UNIVERSITY-OF-CALIFORNIA-SAN-DIEGO-D-SCHOOL-OF-ARTS-AND-HUMANITIES,US-UNIVERSITY-OF-CALIFORNIA-SAN-DIEGO,dean,arts_sciences,School of Arts and Humanities,,,,,,
US-UNIVERSITY-OF-MIAMI-D-SCHOOL-OF-COMMUNICATION,US-UNIVERSITY-OF-MIAMI,dean,creative_arts,School of Communication,,,,,,
US-AUBURN-UNIVERSITY-D-COLLEGE-OF-FORESTRY-WILDLIFE-AND-ENVIRONMENT,US-AUBURN-UNIVERSITY,dean,agriculture,"College of Forestry, Wildlife and Environment",,,,,,
US-SOUTHERN-UNIVERSITY-AND-A-AND-M-COLLEGE-D-COLLEGE-OF-AGRICULTURAL-HUMAN-AND-ENVIRONMENTAL,US-SOUTHERN-UNIVERSITY-AND-A-AND-M-COLLEGE,dean,agriculture,"College of Agricultural, Human, and Environmental Sciences",,,,1880,,
US-UNIVERSITY-OF-CALIFORNIA-BERKELEY-D-GRADUATE-DIVISION,US-UNIVERSITY-OF-CALIFORNIA-BERKELEY,dean,graduate,Graduate Division,,,,,,
US-UNIVERSITY-OF-NEVADA-LAS-VEGAS-D-GRADUATE-COLLEGE,US-UNIVERSITY-OF-NEVADA-LAS-VEGAS,dean,graduate,Graduate College,,,,,,
US-NORTHERN-ILLINOIS-UNIVERSITY-CENTRAL,US-NORTHERN-ILLINOIS-UNIVERSITY,president,central,Office of the President,,,,1895,,
US-SAINT-JOSEPHS-UNIVERSITY-CENTRAL,US-SAINT-JOSEPHS-UNIVERSITY,president,central,Office of the President,,,,1851,,
US-GARDNER-WEBB-UNIVERSITY-CENTRAL,US-GARDNER-WEBB-UNIVERSITY,president,central,Office of the President,,,,,,
US-LIPSCOMB-UNIVERSITY-CENTRAL,US-LIPSCOMB-UNIVERSITY,president,central,Office of the President,,,,,,
US-TEXAS-WOMANS-UNIVERSITY-CENTRAL,US-TEXAS-WOMANS-UNIVERSITY,president,central,Office of the Chancellor,,,,,,
US-UNIVERSITY-OF-THE-INCARNATE-WORD-CENTRAL,US-UNIVERSITY-OF-THE-INCARNATE-WORD,president,central,Office of the President,,,,,,
US-UNIVERSITY-OF-WESTERN-STATES-CENTRAL,US-UNIVERSITY-OF-WESTERN-STATES,president,central,Office of the President,,,,,,
US-PEPPERDINE-UNIVERSITY-PROVOST,US-PEPPERDINE-UNIVERSITY,provost,central,Office of the Provost,,,,,,
US-SOUTHERN-METHODIST-UNIVERSITY-PROVOST,US-SOUTHERN-METHODIST-UNIVERSITY,provost,central,Office of the Executive Vice President and Provost,,,,,,
US-UNIVERSITY-OF-MIAMI-PROVOST,US-UNIVERSITY-OF-MIAMI,provost,central,Office of the Executive Vice President for Academic Affairs and Provost,,,,,,
US-TEXAS-CHRISTIAN-UNIVERSITY-D-M-J-NEELEY-SCHOOL-OF-BUSINESS,US-TEXAS-CHRISTIAN-UNIVERSITY,dean,business,M.J. Neeley School of Business,,,,1873,,
US-NORTHWESTERN-UNIVERSITY-D-MCCORMICK-SCHOOL-OF-ENGINEERING,US-NORTHWESTERN-UNIVERSITY,dean,engineering,McCormick School of Engineering,,,,,,
US-OKLAHOMA-STATE-UNIVERSITY-D-COLLEGE-OF-ENGINEERING-ARCHITECTURE-AND-TECHNOLO,US-OKLAHOMA-STATE-UNIVERSITY,dean,engineering,"College of Engineering, Architecture and Technology",,,,,,
US-PRINCETON-UNIVERSITY-D-SCHOOL-OF-ENGINEERING-AND-APPLIED-SCIENCE,US-PRINCETON-UNIVERSITY,dean,engineering,School of Engineering and Applied Science,,,,,,
US-UNIVERSITY-OF-CINCINNATI-D-COLLEGE-OF-ENGINEERING-AND-APPLIED-SCIENCE,US-UNIVERSITY-OF-CINCINNATI,dean,engineering,College of Engineering and Applied Science,,,,,,
US-UNIVERSITY-OF-MICHIGAN-D-COLLEGE-OF-ENGINEERING,US-UNIVERSITY-OF-MICHIGAN,dean,engineering,College of Engineering,,,,,,
US-VANDERBILT-UNIVERSITY-D-SCHOOL-OF-ENGINEERING,US-VANDERBILT-UNIVERSITY,dean,engineering,School of Engineering,,,,,,
US-COLUMBIA-UNIVERSITY-D-SCHOOL-OF-NURSING,US-COLUMBIA-UNIVERSITY,dean,nursing,School of Nursing,,,,,,
US-MERCER-UNIVERSITY-D-GEORGIA-BAPTIST-COLLEGE-OF-NURSING,US-MERCER-UNIVERSITY,dean,nursing,Georgia Baptist College of Nursing,,,,1833,,
US-SOUTHERN-UNIVERSITY-AND-A-AND-M-COLLEGE-D-SCHOOL-OF-NURSING,US-SOUTHERN-UNIVERSITY-AND-A-AND-M-COLLEGE,dean,nursing,School of Nursing,,,,1880,,
US-COLUMBIA-UNIVERSITY-D-MAILMAN-SCHOOL-OF-PUBLIC-HEALTH,US-COLUMBIA-UNIVERSITY,dean,public_health,Mailman School of Public Health,,,,,,
US-UNIVERSITY-OF-COLORADO-BOULDER-D-SCHOOL-OF-EDUCATION,US-UNIVERSITY-OF-COLORADO-BOULDER,dean,education,School of Education,,,,,,
US-RICE-UNIVERSITY-D-SHEPHERD-SCHOOL-OF-MUSIC,US-RICE-UNIVERSITY,dean,creative_arts,Shepherd School of Music,,,,,,
US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA-D-THORNTON-SCHOOL-OF-MUSIC,US-UNIVERSITY-OF-SOUTHERN-CALIFORNIA,dean,creative_arts,Thornton School of Music,,,,,,
US-PENNSYLVANIA-STATE-UNIVERSITY-D-COLLEGE-OF-AGRICULTURAL-SCIENCES,US-PENNSYLVANIA-STATE-UNIVERSITY,dean,agriculture,College of Agricultural Sciences,,,,,,
US-CAMPBELL-UNIVERSITY-D-COLLEGE-OF-PHARMACY-AND-HEALTH-SCIENCES,US-CAMPBELL-UNIVERSITY,dean,pharmacy,College of Pharmacy & Health Sciences,,,,1887,,
US-UNIVERSITY-OF-NEW-MEXICO-D-COLLEGE-OF-PHARMACY,US-UNIVERSITY-OF-NEW-MEXICO,dean,pharmacy,College of Pharmacy,,,,,,
US-UNIVERSITY-OF-PITTSBURGH-D-SCHOOL-OF-PHARMACY,US-UNIVERSITY-OF-PITTSBURGH,dean,pharmacy,School of Pharmacy,,,,,,
US-DELAWARE-STATE-UNIVERSITY-CENTRAL,US-DELAWARE-STATE-UNIVERSITY,president,central,Office of the President,,,,1891,,
US-EAST-TEXAS-A-AND-M-UNIVERSITY-CENTRAL,US-EAST-TEXAS-A-AND-M-UNIVERSITY,president,central,Office of the President,,,,1889,,
US-FLORIDA-INSTITUTE-OF-TECHNOLOGY-CENTRAL,US-FLORIDA-INSTITUTE-OF-TECHNOLOGY,president,central,Office of the President,,,,1958,,
US-GEORGIA-SOUTHERN-UNIVERSITY-CENTRAL,US-GEORGIA-SOUTHERN-UNIVERSITY,president,central,Office of the President,,,,1906,,
US-LOUISIANA-TECH-UNIVERSITY-CENTRAL,US-LOUISIANA-TECH-UNIVERSITY,president,central,Office of the President,,,,1894,,
US-TENNESSEE-TECHNOLOGICAL-UNIVERSITY-CENTRAL,US-TENNESSEE-TECHNOLOGICAL-UNIVERSITY,president,central,Office of the President,,,,1915,,
US-UNIVERSITY-OF-TEXAS-MEDICAL-BRANCH-GALVESTON-CENTRAL,US-UNIVERSITY-OF-TEXAS-MEDICAL-BRANCH-GALVESTON,president,central,Office of the President,,,,1891,,
US-UNIVERSITY-OF-NEW-ORLEANS-CENTRAL,US-UNIVERSITY-OF-NEW-ORLEANS,president,central,Office of the President,,,,1958,,
US-BAKER-UNIVERSITY-CENTRAL,US-BAKER-UNIVERSITY,president,central,Office of the President,,,,,,
US-DOMINICAN-UNIVERSITY-NEW-YORK-CENTRAL,US-DOMINICAN-UNIVERSITY-NEW-YORK,president,central,Office of the President,,,,,,
US-EDGEWOOD-COLLEGE-CENTRAL,US-EDGEWOOD-COLLEGE,president,central,Office of the President,,,,,,
US-HARDING-UNIVERSITY-CENTRAL,US-HARDING-UNIVERSITY,president,central,Office of the President,,,,,,
US-HUSSON-UNIVERSITY-CENTRAL,US-HUSSON-UNIVERSITY,president,central,Office of the President,,,,,,
US-INDIANA-WESLEYAN-UNIVERSITY-NATIONAL-AND-GLOBAL-CENTRAL,US-INDIANA-WESLEYAN-UNIVERSITY-NATIONAL-AND-GLOBAL,president,central,Office of the President,,,,,,
US-MOUNT-SAINT-JOSEPH-UNIVERSITY-CENTRAL,US-MOUNT-SAINT-JOSEPH-UNIVERSITY,president,central,Office of the President,,,,,,
US-QUINNIPIAC-UNIVERSITY-CENTRAL,US-QUINNIPIAC-UNIVERSITY,president,central,Office of the President,,,,,,
US-SAINT-AMBROSE-UNIVERSITY-CENTRAL,US-SAINT-AMBROSE-UNIVERSITY,president,central,Office of the President,,,,,,
US-SAINT-LEO-UNIVERSITY-CENTRAL,US-SAINT-LEO-UNIVERSITY,president,central,Office of the President,,,,,,
US-UNION-UNIVERSITY-CENTRAL,US-UNION-UNIVERSITY,president,central,Office of the President,,,,,,
US-BOSTON-UNIVERSITY-PROVOST,US-BOSTON-UNIVERSITY,provost,central,Office of the Provost,,,,,,
US-COLLEGE-OF-CHARLESTON-PROVOST,US-COLLEGE-OF-CHARLESTON,provost,central,Office of the Provost and Executive Vice President for Academic Affairs,,,,,,
US-INDIANA-UNIVERSITY-INDIANAPOLIS-PROVOST,US-INDIANA-UNIVERSITY-INDIANAPOLIS,provost,central,Office of the Provost (formerly Office of Academic Affairs / Office of the Dean of the Faculties),,,,,,
US-RICE-UNIVERSITY-D-JONES-GRADUATE-SCHOOL-OF-BUSINESS,US-RICE-UNIVERSITY,dean,business,Jones Graduate School of Business,,,,,,
US-TEXAS-A-AND-M-UNIVERSITY-D-MAYS-BUSINESS-SCHOOL,US-TEXAS-A-AND-M-UNIVERSITY,dean,business,Mays Business School,,,,,,
US-UNIVERSITY-OF-MASSACHUSETTS-AMHERST-D-ISENBERG-SCHOOL-OF-MANAGEMENT,US-UNIVERSITY-OF-MASSACHUSETTS-AMHERST,dean,business,Isenberg School of Management,,,,,,
US-VANDERBILT-UNIVERSITY-D-OWEN-GRADUATE-SCHOOL-OF-MANAGEMENT,US-VANDERBILT-UNIVERSITY,dean,business,Owen Graduate School of Management,,,,,,
US-UNIVERSITY-OF-PITTSBURGH-D-UNIVERSITY-OF-PITTSBURGH-SCHOOL-OF-MEDICINE,US-UNIVERSITY-OF-PITTSBURGH,dean,medicine,University of Pittsburgh School of Medicine,,,,,,
US-UNIVERSITY-OF-CALIFORNIA-LOS-ANGELES-D-HENRY-SAMUELI-SCHOOL-OF-ENGINEERING-AND-APPLIED,US-UNIVERSITY-OF-CALIFORNIA-LOS-ANGELES,dean,engineering,Henry Samueli School of Engineering and Applied Science,,,,,,
US-UNIVERSITY-OF-MIAMI-D-COLLEGE-OF-ENGINEERING,US-UNIVERSITY-OF-MIAMI,dean,engineering,College of Engineering,,,,,,
US-MISSISSIPPI-STATE-UNIVERSITY-D-COLLEGE-OF-VETERINARY-MEDICINE,US-MISSISSIPPI-STATE-UNIVERSITY,dean,veterinary,College of Veterinary Medicine,,,,,,
US-UNIVERSITY-OF-IDAHO-D-GRADUATE-SCHOOL,US-UNIVERSITY-OF-IDAHO,dean,graduate,Graduate School,,,,,,
US-AUGUSTA-UNIVERSITY-CENTRAL,US-AUGUSTA-UNIVERSITY,president,central,Office of the President,,,,1828,,
US-CLARK-ATLANTA-UNIVERSITY-CENTRAL,US-CLARK-ATLANTA-UNIVERSITY,president,central,Office of the President,,,,1988,,
US-DUQUESNE-UNIVERSITY-CENTRAL,US-DUQUESNE-UNIVERSITY,president,central,Office of the President,,,,1878,,
US-EASTERN-VIRGINIA-MEDICAL-SCHOOL-CENTRAL,US-EASTERN-VIRGINIA-MEDICAL-SCHOOL,president,central,Office of the President,,,,1973,,
US-OREGON-HEALTH-AND-SCIENCE-UNIVERSITY-CENTRAL,US-OREGON-HEALTH-AND-SCIENCE-UNIVERSITY,president,central,Office of the President,,,,1974,,
US-SAN-FRANCISCO-STATE-UNIVERSITY-CENTRAL,US-SAN-FRANCISCO-STATE-UNIVERSITY,president,central,Office of the President,,,,1899,,
US-UNIVERSITY-OF-WEST-FLORIDA-CENTRAL,US-UNIVERSITY-OF-WEST-FLORIDA,president,central,Office of the President,,,,1963,,
US-VILLANOVA-UNIVERSITY-CENTRAL,US-VILLANOVA-UNIVERSITY,president,central,Office of the President,,,,1842,,
US-AURORA-UNIVERSITY-CENTRAL,US-AURORA-UNIVERSITY,president,central,Office of the President,,,,,,
US-DALLAS-BAPTIST-UNIVERSITY-CENTRAL,US-DALLAS-BAPTIST-UNIVERSITY,president,central,Office of the President,,,,,,
US-GALLAUDET-UNIVERSITY-CENTRAL,US-GALLAUDET-UNIVERSITY,president,central,Office of the President,,,,,,
US-ROOSEVELT-UNIVERSITY-CENTRAL,US-ROOSEVELT-UNIVERSITY,president,central,Office of the President,,,,1945,,
US-RUSSELL-SAGE-COLLEGE-CENTRAL,US-RUSSELL-SAGE-COLLEGE,president,central,Office of the President,,,,1916,,
US-SACRED-HEART-UNIVERSITY-CENTRAL,US-SACRED-HEART-UNIVERSITY,president,central,Office of the President,,,,1963,,
US-UNIVERSITY-OF-CENTRAL-ARKANSAS-CENTRAL,US-UNIVERSITY-OF-CENTRAL-ARKANSAS,president,central,Office of the President,,,,,,
US-UNIVERSITY-OF-INDIANAPOLIS-CENTRAL,US-UNIVERSITY-OF-INDIANAPOLIS,president,central,Office of the President,,,,,,
US-VALPARAISO-UNIVERSITY-CENTRAL,US-VALPARAISO-UNIVERSITY,president,central,Office of the President,,,,,,
